email,category
hey ken well know going texas desk really want continue may look brenda group pulp paper lumber steel likely interview aep see offer good order leave evil empire glad finally anounced sale folks upset concerned whole deal glad happened anyway meant let know christmas went boys cole loved everything great time sad see christmas come end jake little different spent couple things touched twice found new favorite toy day christmas one soft cooler things carry lunch found bottom pantry carries around everywhere two big plastic things taking room already crowded house started house hunting last week think going long process tonya looking today letting make first cut come second round probably put house market couple weeks small things want clean fix etc list according sales neighborhood make little money hope everything going well family later ,0
enron consented allow federal bureau investigation search enron building interview employees regarding allegations document destruction company encourages employees fully cooperate fbi company retained michael levy law firm swidler berlin shereff friedman advise employee regarding matter present interviews government investigators would like speak attorney please contact ned crady legal department contact michael levy office washington c direct houston,0
given emphasis quarters need retail competition make california work would seem useful strike balance degree comments emphasize wholesale retail reforms record sue talk like best jeff susan j mara pm mary hain hou ect ect cc alan comnes pdx ect ect carrrn bracepatt com christopher f calger pdx ect ect dave parquet ect donna fulton corp enron enron james steffes na enron enron jeff dasovich na enron enron joe hartsoe enron mona l petrochko na enron enron sarah novosel corp enron enron tim belden hou ect ect subject november ferc comments gang get jim e mail comments looks good bottomline message like dress take date first dasovich talk like afraid look greedy unless focus strongly retail affect low price cap raising would ultimately allow retail customers save money wholesale markets work efficiently stuff quote iso market surveillance com report also real world experience draw upon told ferc occasionally really likes hear real world number customers demand responsiveness plans east sent checks big bucks summer contrary west working customers hundred mws participate iso program board voted lower cap customers said sayonara could longer justify expense interference operations powerful examples price caps influence retail demand response goes far however ferc could easily eliminate problem exempting demand side bids price caps need think focus practical effects soft cap simple certain stable markets need stable price caps soft caps stable price send stable signal investment new generation market may never know real price since set mcp staff report provides good evidence caps low could also use iso calculation prices short term peaking capacity mention issues mary discussed information cap mechanism bad power marketers particular sue mary hain ect pm susan j mara na enron enron mona l petrochko na enron enron jeff dasovich na enron enron alan comnes pdx ect ect tim belden hou ect ect dave parquet christopher f calger pdx ect ect cc james steffes na enron enron joe hartsoe enron sarah novosel corp enron enron carrrn bracepatt com donna fulton corp enron enron subject november ferc comments response jim e mail proposed list issues enron november comments send issue list ferc tomorrow please comment asap discuss price signals including price caps market information rationale since five ten minutes talk comments focus important commercial issues us removing improving price caps improving market transparency providing market information market participants could summarize positions took white paper commission allow price cap need information addition assume adopt price caps anyway may reaffirm proposal also tell cap low incent investment new generation reporting requirement create special problems power marketers marginal costs commission yet determine opportunity costs still addressed problems created oom addition although think need tell ferc comments could briefly congratulate commission removing buy sell requirement addressing underscheduling load creating independent governance directing iso file generation interconnection procedures although written comments probably want discuss clarifications measures well long term measures commission discussed reserve requirements alternate auction mechanisms balanced schedules enhanced market mitigation congestion management redesign demand response programs rto development compliance oral comment time precious use issues addition written comments want beef legal support staff conclusion refunds perhaps request rehearing commission decision move refund effective date sure find issues go,0
forwarded tana jones hou ect bradley diebner pm frank l davis hou ect ect karen lambert hou ect ect tana jones hou ect ect samuel schott hou ect ect sheri thomas hou ect ect mark taylor hou ect ect bernice rodriguez hou ect ect brant reves hou ect ect debbie r brackett hou ect ect david hardy lon ect ect lesli campbell hou ect ect molly harris hou ect ect cynthia clark corp enron enron mary g gosnell hou ect ect enron europe global contracts facilities enron europe global counterparty stephanie sever hou ect ect bradley diebner hou ect ect stacey richardson hou ect ect tom moran hou ect ect adnan patel corp enron enron claudia clark hou ect ect cc subject eol credit responses eol approvals attached regards bd,0
,0
dear dana davis username password requested username candis password hawaii update info http www highschoolalumni com hsaroot login jsp,0
chris besides making consistant pretty spreadsheet look leaving anything according desk take much july thanks kim,0
fine hope well stacey original message chang fran sent wed pm white stacey w cc postlethwaite john subject questons authur anderson stacey believe email comes aa would like run planned answers please review let know appropriate john houston training sure check email today mid market originations calculated based total qtd p l certain books mutplied certain percentages different book agreed upon tim belden chris foster early year therefore essentially mm p l calculated based every deals ltsw ltnw ltca ltwmgmt stsw stnw stca books please let know need agreed percentages book please advise saw mm bank legal expenses stacey thinking maybe accounting hold answer question thanks fran  original message jennifer h staton us andersen com mailto jennifer h staton us andersen com sent wednesday october pm chang fran cc jennifer l muse us andersen com subject rd quarter earnings release questions fran reviewing management summary following questions noted million p l related middle market originations foster relate specific deal several small deals noted million direct expenses related trading belden legal bank fees expenses relate questions please call x earnings release quickly approaching would appreciate prompt assistance thank jennifer internet email confidentiality footer privileged confidential information may contained message addressee indicated message responsible delivery message person may copy deliver message anyone case destroy message kindly notify sender reply email please advise immediately employer consent internet email messages kind opinions conclusions information message relate official business firm shall understood neither given endorsed,0
cgoering nyiso com writes nyiso tech exchange discussion list nyiso reserving hours beginning august real time market well following hours per eca b verify prices hq ne oh pjm addition nyiso reserving hours august day ahead market e mail information copy official posting found following address website http mis nyiso com public htm opermessages currentopermessages htm mm,0
appears figured send emails like idea able communicate way john original message blair lynn sent wednesday october pm buchanan john subject hi cchecking new toy great day lynn  sent blackberry wireless handheld www blackberry net,0
start date hourahead hour ancillary schedules awarded variances detected log messages parsing file portland westdesk california scheduling iso final schedules txt,0
image  image image image rigzone image image image image image home news search maps data jobs market store image image image get month free purchase month subscription rigzone data subscription products mentioned newsletter betw een january extend subscription one additiona l month free charge want learn check products image take look future rigzone permit service c overing offshore gulf mexico area permits plans provide val uable insight things come drilling project begin operator drilling much forecast future business know look new business full search capabilitie customizable search results printer friendly pages historical dat abase data going back easy use automatic reports mo st active operators hot areas deepwater permits daily weekly email updates information rigzone permit service click questions would like request free trial subscri ption please send email info rigzone com image gulf f mexico activity report rigzone complete source gulf exico news data report published every week delivered irect important data items need includes im portant news last two weeks complete rig utilization report wit h data broken rig type current week previous month year ago week rig utilization summary graphs gom day rate report b roken rig type complete graphs recent changes per rig basis recent exploratory permits filed along historical trend data complete listing every rig work gulf time report rig list complete operator rig name rig type rated w ater depth year built status rig manager owner block water depth day rate rig information purchase subscrip tion gulf mexico activity report click questi ons would like request free trial copy please send email inf rigzone com image rigzone worldwide rig activity report essential guide offshore drilling activity throughout world yo u find comprehensive listing every mobile offshore drilling unit along vital information including current operator operating status nd day rate organized rig manager report issued mo nth report data sets include rig name rig type rated water depth year b uilt status drilling cold stacked construction etc operator location water depth current location date availability day ra te available information purchase subscrip tion rigzone worldwide rig activity report click questions would like request free trial copy please send email info rigzone com image rig utilization database provides comprehensive rig counts broken month area world rig ype highly accurate data available going back years provide powerful historical perspective online system provides custom port generation search tool allows generate reports based ny combination following criteria time period specify start e nd date rig types area world data also exported co mma delimited format use excel spreadsheet programs information purchase subscription rig utilizat ion database click questions would like request trial subscription please send email info rigzone com image day rate history database provides average day rates across typ es offshore rigs drillship jack semisub submersible informa tion available gulf mexico pacific rim west africa dati ng back easily create reports need report generat ion tool reports break year month providing average day rates rig type across month package includes access rig zone online day rate database one year information purchase subscription day rate history database click questions would like request trial subscription plea se send email info rigzone com image image member services longer wish receive newsletter may unsubscribe clicking logging rigzone upd ating profile also change format receive html ext email address logging updating account clic k log image,0
please print review let know anything stupid kay forwarded kay mann corp enron  j nassos pecorp com pm kay mann enron com cc gregg penman enron com j pokorny pecorp com b kowalski pecorp com f jacobsen pecorp com subject confidentiaility agreements regarding enovate hi kay may recall back february almost finalized two confidentiality agreements related enovate l l c activities auditors sending enovate shortly letter indicating would like review various books records enovate ena activities relate enovate connection review need finalize confidentiality agreements made change requested attached e mail agreements pec enovate attached execution copy agreements ena date send pec enovate siganture assuming attached copies acceptable please ena sign two originals agreement send arrange bill morrow sign pec agreement work greg penmen enovate sign agreement questions please call thanks assistance john g nassos asst general counsel peoples energy corporation east randolph drive chicago il tel fax j nassos pecorp com conf ag enovate ena evaluation enovate exec doc conf ag peoples energy corp ena evaluation enovate exec doc  kay mann enron com smtp kay mann enron com sent thursday february pm j nassos pecorp com cc gregg penman enron com subject confidentiaility agreements regarding enovate   hi john  enovate version looks fine suggest change peoples version  iv required disclosed comply applicable law order regulation ruling enforce enovate pmw rights court arbitration proceeding connection limited liability company agreement envoate dated april  amended modified supplemented time time llc agreement pec requested required oral question interrogatories requests information documents subpoena civil investigative demand similar process disclose  confidential information pec promptly notify ena request requirement ena may seek appropriate protective order  waiver compliance provisions agreement pec  ena parties proceeding pec agree  appropriate protective order    thanks    kay       information transmitted intended person entity addressed may contain confidential privileged material review retransmission dissemination use taking action reliance upon information persons entities intended recipient prohibited received error please contact sender delete material computer conf ag enovate ena evaluation enovate exec doc conf ag peoples energy corp ena evaluation enovate exec doc,0
kate short mws peak sunday monday day sunday peak monday check kysa price mws peak monday sp check kysa mws peak monday pv epe check holden mws peak midc monday st nw sell st nw check diana questions let know word b,0
october unplanned outage athens ath ohio compressor station occurred due high throughput levels already system restriction ath texas eastern transmission lp te accepting physical increases gas day october upstream ath would include entire access area market zone inch inch market zone upstream ath compressor station due pipe makeup cannot accepted gas day october restrictions may extended weekend meter operators reminded flow scheduled volumes questions please contact operations account manager  note duke energy gas transmission respects online time privacy received email elected subscribe unsubscribe login e mail notification subscription page http www link duke energy com script notification asp uncheck appropriate checkbox click submit button,0
called northern trust yet call afternoon regard benefits think received benefits package yet check want change coverage fill anything chris,0
