email,category
please check last couple pages see close kay,0
sally one things greg piper asked take look rest year get vp assess margins ebit remainder energy operations usually easy since revenues costs allocated zero ebit nothing changed given present direction however may generating margin feel amount put analysis costs continue billed applied new activity hoping put something together next week designate could let know days would appreciate kerry roper x,0
johnny cash cool,0
thought might helpful,0
request completed resources requested either completed rejected view details request clicking http itcapps corp enron com srrs auth emaillink asp id page myreq,0
please approve questions please let know forwarded steve hotte corp enron pm rita houser  steve hotte corp enron enron cc subject exp rpt hotte,0
john per discussion nov fine vince john martin j martin baylor edu pm vkamins enron com cc subject waco visit vince penciled nov th class work monday would suggest come monday afternoon give brief talk department late afternoon talk ex mbas p hour get hotel evening work paper tuesday morning recommend mon noon tue noon arrangement since town weekend th needs reshuffling let know make work look forward talking later week along mark palmer john john martin carr p collins chair finance finance department baylor university po box waco tx office fax j martin baylor edu web http hsb baylor edu html martinj home html,0
dear mark changes incorporated non disclosure acceptable could make one final change signature block change experian experian information solutions inc forward originals attention following address jeannine ford manager contracts experian information solutions inc city parkway west th floor orange ca thank much making requesting additions respectfully jeannine ford manager contracts experian information solutions inc original message greenberg mark mailto mark greenberg enron com sent wednesday october pm jeannine ford experian com cc detiveaux kim jones tana subject fw non disclosure importance high jeannine asked work directly completing non disclosure agreement experian enron credit inc see message provided addendum confidentiality agreement based upon document made appropriate changes original agreement forwarded terms contained one agreement attached redlined version agreement review incorporated portions suggested changes paragraph portion last sentence paragraph lenght confidentiality obligations otherwise modifications incorporated please review attached convenience let know thoughts draft meets approval please let know forward originals experian signature mark greenberg senior counsel ph fax e mail mark greenberg enron com original message detiveaux kim sent wednesday october jones tana cc greenberg mark chaney craig perinne albane sharon granger e mail subject fw non disclosure tana attached file contains changes prepared experian attorneys nda sent last week legal contact jeannine ford jeannine email address jeannine ford experian com please work directly resolve outstanding issues scheduled meet experian tuesday discuss application data nda needs place time please contact questions kim detiveaux original message sharon granger experian com mailto sharon granger experian com sent tuesday october pm detiveaux kim subject non disclosure sure expect legal department made suggested changes standard non disclosure agreement prepared form addedum attaching review please call need get legal teams talking see attached file enron non disclosure add doc sharon granger experian business information gears road suite houston texas  sharon granger experian com  e mail property enron corp relevant affiliate may contain confidential privileged material sole use intended recipient review use distribution disclosure others strictly prohibited intended recipient authorized receive recipient please contact sender reply enron corp enron messaging administration enron com delete copies message e mail attachments hereto intended offer acceptance create evidence binding enforceable contract enron corp affiliates intended recipient party may relied anyone basis contract estoppel otherwise thank ,0
forwarded rufino doroteo hou ect  loera maribel mloera equiva com rufino doroteo rdoroteo ect enron com cc subject fw overworked original message rowland j janina sent friday october marshall ss samantha mclain cd carol waddilove p pamm loera maribel buentello sa sky torres j juanita pbrauer kandplaw com subject fw overworked    original message jones jan jw sent friday october subject fw overworked    original message catherine wilkers smtp cwilkers e docs net sent friday october jack wilkers newton vicki e vicki stacy mohler sue anne macginnis jones jan jw harnage kimberly med ge marquette subject fw overworked   overworked gif overworked gif,0
deal still go original message hyatt kevin sent thursday december guthrie robert subject sun devil pre paid contracts work thanks original message guthrie robert sent wednesday december pm hyatt kevin subject sun devil pre paid contracts working researchers group answer late tomorrow workable original message hyatt kevin sent tuesday december guthrie robert cc gadd eric junus david dickerson steve v subject sun devil pre paid contracts importance high robert discussed yesterday sun devil project mile million pipeline expansion transwestern system plan loop existing san juan lateral mainline systems plus build new lateral flagstaff phoenix az project also includes several compressor additions negotiating several large gas fired electric generators phoenix area take capacity new project one current challenges finance project lowest cost capital one structure considering prepay ideally customer would prepay portion transport front project goes service prepaid contracts together would cover majority initial construction cost mm question customer prepays transport contract tw pay tax funds received way structure around paying tax year one maybe using deferred tax liability basis tw pay tax funds collect customer gross tax purposes feeling pre pay structure expensive please let know thoughts earliest convenience thanks kevin hyatt x,0
requested set enron matching gifts volunteer incentive programs password records list email address mike swerzbin enron com request action listed please contact soon possible ensure online account secure,0
forwarded chris h foster hou ect pm enron capital trade resources corp steven kelly steven iepa com pm sue mara e mail smara ect enron com cfoster enron com cc subject fw qf principles fyi original message ann macleod mailto amacleod sf whitecase com sent monday january runwithmee aol com dkk eslawfirm com smutny iepa com steven iepa com cc joseph karp subject qf principles jerry asked forward sacramento today available cell phone joe office need discuss ann macleod white case llp two embarcadero center suite san francisco ca direct dial phone main office phone fax email amacleod whitecase com communication may privileged confidential intended individual entity named others specifically authorized receive intended recipient please read copy use disclose communication others also please notify sender replying e mail telephone delete e mail copies  edisonprinciples doc,0
cannot read email please click earnings com cpn earnings detail earnings com image calpine corporation cpn image view today earnings nouncements earnings date upcoming announcement october fore market add event calendar upcoming conference call oc tober pm image add event calendar last conferen ce call august pm click listen last earnings headline september calpine confirms earnings guidance pr n ewswire note times eastern standard time est consensus eps estimate qtr jun next qtr sep fiscal year dec next fiscal year dec avg estimatem mean est imates low estimate high estimate year ago eps eps growth quarterly earnings mar dec sep jun mar estimate eps actual eps difference surprise earnings growth last years fiscal year next fiscal year ave est next years p e fy peg ratio cpn indu stry rank n industry util elec pwr sector utilities p long term growth avg est high est low est estimates cpn covering analysts view history abn amro argu research banc america bear stearns burnham securities cibc wor ld markets csfb credit lyonnais deutsche bank gerard klauer mattiso n ing barings lehman brothers merrill lynch morgan stanley dw ra ymond james salomon smith barney warburg dillon reed zacks resea rch data provided zacks investment research net earningsearnings da ta provided net earnings corporation leading provider future f inancial information calendars earnings com inc rights reserved us contact us webmaster site map privacy policy terms service,0
fyi vmail afternoon proposals fairley sent reliant last week likely least one concluded week joe wagner warned prices close regards janice eb assistant general counsel enron north america corp fax forwarded janice r moore hou ect pm david fairley pm rolando sanzguerrero reliantenergy com cc bcc janice r moore hou ect subject proposals rolando attached three proposals discussed review daily winter call daily summer call extendable please look give call discuss thanks david,0
sara please advise may assistance believe request requires lawyers attention susan original message newbrough jennifer sent thursday january bailey susan shackleton sara subject forest products trading counterparties attached file shows information would like send international paper regarding counterparties includes description company name total tons traded credit rating counterparty let know think information given third party confidentiality provisions mentioned please let know thanks jennifer original message bailey susan sent friday january pm newbrough jennifer cc shackleton sara subject forest products trading counterparties jennifer completed review selected forest products counterparties listed email request january th review focused confidentiality provision contained either master agreement confirmation documentation established trading relationship either enron north america corp ena enron canada corp ecc asked determine confidentiality provision trading documents would prohibit ena ecc disclosing third parties existence master agreement b existence transaction confirmation conclusion whether trading relationship established master agreement confirmation confidentiality language employed ena ecc prohibits public disclosure relating master agreement confirmation therefore ena ecc desire public disclose existence master agreement existence transaction confirmation ena ecc must first secure prior consent counterparty public disclosure third party made convenience attached findings set forth following master agreement list forest products trading counterparties along forms confidentiality provisions file master agreement list forest products counterparty doc file confidentiality master standard provision doc file confidentiality master non standard provision doc forest products trading counterparties without master agreement along confidentiality provision file non master agreement list forest products counterparty doc file confidentiality confirms standard provision doc assistance please let know cordially susan bailey enron north america corp smith street suite houston texas phone fax email susan bailey enron com original message newbrough jennifer sent tuesday january bailey susan cc shackleton sara subject forest products trading counterparties susan sorry previous attempt list counterparties need know disclose third parties traded volumes associated trades thanks help call need clarification thanks help jennifer adams waste management inc georgia pacific corp casella waste systems inc us gypsum inland paper packaging rand whitney counterboard national gypsum company norampac atlantic packaging products ltd general mills papier mason media news times mirror macro media knight ridder media general new york times tembec industries pacifica paper rock ten conagra energy svcs frito lay lin packaging dial national banc canada master packaging sodra james hardie nv appleton paper merita bank repap new brunswick boise cascade caima irving pulp paper upm kymmene proctor gamble jennifer adams manager corporate development enron corp smith street houston tx tele fax,0
forwarded sara shackleton hou ect pm sami arap enron development pm randy young enron development enron development cc elizabeth serralheiro enron development enron development sara shackleton ect andrea bertone enron development enron development dklinger elektro com br subject direct sales update report randy please see attached file regards sami,0
flashed k sithe getting k files nov location requested thanks pl,0
nancy options exotic prc book excelsheets database id post id calced officialized erms book administrator informed post id contains option premiums contain positions hope answers questions robin enron north america corp nancy hernandez enron pm robin rodrigue hou ect ect reno casimir na enron kam keiser hou ect ect jeff royed corp enron enron kori loibl hou ect ect cc chris abel hou ect ect susan trevino hou ect ect burton mcintyre hou ect ect john powell hou ect ect subject dec postids  please review attached provide assistance resolving trying resolve postids get captured risktrac dec gas chase books anyone know database id changed erms old accrual books anyone know options exotic prc book database id excelsheets book uploaded spreadsheet suppose feed risktrac ft east bas book correct postid weather book anyone know postid officialized need officialized help provide greatly appreciated process tying annual report need resolve issues regards nancy,0
marty fyi sheila mentioned mitch one guys kay forwarded kay mann corp enron  tom callaghan enron development mitch robinson corp enron enron cc kay mann corp enron enron gavin gaul enron development enron development enron pete mccormick enron ross newlin enron chris norris enron subject warranty claims mitch problem pete chris along ross handle outstanding warranty issues pete chris please submit warranty items ross ross please work gavin ensure ee cc meshes thanks tom kay mann corp enron enron cc gavin gaul enron development enron development pete mccormick ross newlin chris norris tom callaghan enron development enron development subject warranty claims kay part contract implementation need authorize plant managers gleason wheatland execute warranty issues westinghouse taken first stab please review legal perspective change necessary note total contracts two gleason one wheatland gavin please provide contact names addresses kay westinghouse section please also provide contract numbers pete chris intention empower able talk directly sw warranty issues obviously terms contract common sense dictate cut owner additionally oec internal procedures methods dictate cut chain command performance test issues mw limiter issues etc coordinated houston since involve deeper commercial issues thanks mitch,0
hey back work today thank phone calls sorry didnt return entirely busy recieved many calls return came home hope everything going well get together grab bite eat beer something week weekend,0
