email,category
subject bumper sticker seen bumper sticker god responsibility forgive bin laden responsibility arrange meeting united states marine corps,0
stinson think kevin kindall vince stinson gibner  vince j kaminski hou ect ect cc subject li sun important notice year end prc preparation vince responsible li sun prc want grant since primarily working kevin kindall stinson forwarded stinson gibner hou ect  associate analyst programs axisteam enron com enron com pm sgibner enron com sgibner enron com cc subject important notice year end prc preparation good afternoon supervisors associates analysts may aware year end prc quickly approaching assistance needed ensuring smooth process imperative  performance management team obtains correct reviewing supervisor associates analysts order facilitate prc process reviewing supervisor person provide associate analyst year end individual performance feedback considered reviewing supervisor employ individuals listed october comprehensive list associates analysts currently database indicates supervisor individuals listed please examine list reply changes data correct analyst response reviewing supervisor october st please let us know may follow associates  analysts order meet performance management team deadline reply needed friday september appreciate assistance matter records show following associates analysts prc review shalesh ganjoo analyst li sun associate martin lin associate thanks advance cooperation please feel free call shelly butler jana giovannini questions might ,0
hope join us year original message elyse hoffman smtp elysehoffman yahoo com sent thursday april jacqueline kelly schwab com subject girls annual canoe trip  okay everyone get message changing dates canoe trip new dates june th july st please make note hope everyone able attend  reference link invite http evite citysearch com r iid paiobfovzmwayhetlgej    use evite host next get together easy fun free click http evite citysearch com csplash li egi                                      c dtf,0
effective november new procedure lunch eol traders deskheads eat first assistant notify rest traders eat new procedure ensure eol traders away desk long period time lunch thank cooperation,0
forwarded andrew h lewis hou ect  virawan yawapongsiri enron pm andrew h lewis hou ect ect cc subject good reference plan trip thailand fyi first day work hectic unbelievable moved sitting far virawan forwarded virawan yawapongsiri na enron pm virawan yawapongsiri pm andrew h lewis hou ect ect cc subject good reference plan trip thailand remember mentioned friends planning trip website offered tourism authority thailand took look thought good would even use lure boyfriend visit home next year virawan http www tat th index html,0
image image january image mileage statement image thank choosing receive continent al airlines onepass statement communications electronically latest tatement online view mileage activity since last sta tement log account visit activity since last stat ement area image access new statement visit accoun https onepass continental com account ques tions regarding account please e mail onepass service center onepass coair com make sure include name onepass number es e mail message image exchange continental onepas miles merchandise image flexibility redeem onepass miles portion online purchases leading brands ncluding callaway golf coach movado sony toshiba onepass memb er receive substantial savings combination exclusiv e continental airlines discount redemption onepass miles redeem onepass miles merchandise log onepass continental com  travel updates sure check continental com leaving airport loo king forward welcoming onboard need assistance please visit www continental com service view privacy policy e mail sent dgiron enron com image image image image,0
looks like wrong contract thanks original message noack sherry sherry noack elpaso com enron mailto imceanotes noack c sherry csherry enoack elpaso ecom e enron enron com sent monday october germany chris subject ena vng contract looking right screen mdq think wrong released executed original message germany chris smtp chris germany enron com sent thursday september pm noack sherry subject ena vng contract  look contract passkey show mdq  think following primary receipt points leg mdq   z  might looking wrong screen going contracts contract maintenance review      e mail property enron corp relevant affiliate may contain confidential privileged material sole use intended recipient review use distribution disclosure others strictly prohibited intended recipient authorized receive recipient please contact sender reply enron corp enron messaging administration enron com delete copies message e mail attachments hereto intended offer acceptance create evidence binding enforceable contract enron corp affiliates intended recipient party may relied anyone basis contract estoppel otherwise thank   email files transmitted elpaso corporation confidential intended solely use individual entity addressed received email error please notify sender ,0
see class class room eb maggie original message causholli monika sent tuesday october pm cruz magdelena subject derivatives ii yes please include class thanks monika causholli original message cruz magdelena sent tuesday october pm berutti aaron causholli monika subject derivatives ii waitlist class held thursday friday nov pm days received cancellation please respond asap email would like included class thanks maggie,0
forwarded sara shackleton hou ect pm sara shackleton pm kimberly r scardino us arthuranderson com cc subject new draft contract equity forward restructuring received friday evening clint seen discussing morning sara forwarded sara shackleton hou ect pm christine lee ubsw com pm sara shackleton enron com clint freeland enron com jeff nogid enron com cc david kelly ubsw com michael collins ubsw com subject new draft contract equity forward restructuring dear sara clint jeff david kelly reviewed contract sent last night asked make following additional changes registration provisions change two places equity derivatives transaction read transaction move dividend adjustment language amendment equity definitions section page inserted necessary ratcheting trigger language inadvertently deleted yesterday revised document attached jeff agreed today going restructure floating rate forward fixed rate forward therefore use confirmation transactions restructure forward using base price price represents forward price plus interest less dividend paid  rate use calculate interest forward interpolated month libor set plus basis points forward price reduced expected dividend per share paid around maturity forward remain april vacation next week mike collins able help reached happy holidays regards christine markup doc visit website http www ubswarburg com message contains confidential information intended individual named named addressee disseminate distribute copy e mail please notify sender immediately e mail received e mail mistake delete e mail system e mail transmission cannot guaranteed secure error free information could intercepted corrupted lost destroyed arrive late incomplete contain viruses sender therefore accept liability errors omissions contents message arise result e mail transmission verification required please request hard copy version message provided informational purposes construed solicitation offer buy sell securities related financial instruments,0
enron methanol nominates following requirements methanol plant march march st nd mmbtu per day march rd th mmbtu plant repairs march th st mmbtu per day note natural gas bought gas daily mid due plant outage methanol plant egpfc nominates following mtbe plant morgan point march  mmbtu per day,0
see attached file eemcmonthlyusagebizmixmay xls see attached file eemcsummaryusagebizmixmay xls reports hard copies way thanks annette eemcmonthlyusagebizmixmay xls eemcsummaryusagebizmixmay xls,0
attached please find updated draft calme business unit communication plan notebook tab,0
ena finance team list pending year end transactions discussed keyed understand legal reps deals familiar,0
reminder time entry due today log problems call integrated solutions center  kathy,0
great thanks st original message sstack reliant com enron mailto imceanotes sstack reliant ecom enron enron com sent friday july pm sager elizabeth subject test email email address shari stack reliantenergy com would love lunch day week starting july th fine pick date shari,0
cgoering nyiso com writes nyiso tech exchange discussion list nyiso reserving following hours october real time market per eca b verify prices hq oh ne pjm prices october real time market correct prices october day ahead market correct e mail information copy official posting found following address website http mis nyiso com public htm opermessages currentopermessages htm mm,0
 expanded equity trading european markets along see increase executing broker agreements specialize foreign equities plan executing broker agreement metzler capital markets purposes order flow specialty italian equities currently documentation required would still clear transactions existing primebrokers goldman morgan stanley bear stearns addition metzler clears transactions paribas milan thanks theresa,0
title v air permit applications c submitted region ix epa san francisco last two applications filed redrock mainline exspansion project arizona assistance given field teams arizona preparation submittal required annual complaince certifications required facilities title v operating permit emissions inventories submitted tnrcc eleven c midland region revised apen submitted state colorado forthcoming power turbine unit replacement conducted laplata c,0
cut chase would cb fault turbine pmt breaker tripped would downtime line time availability hour counter incremented pmt breaker trip always cause given fault easy way scada data site crew experience us estimate percentage trips fault turbine offlline due downtime line fault please answer questions know corrections need make availability tim mohammed  joe thorpe ewc enron enron cc kurt anderson ewc enron enron kevin cousineau ewc enron enron jeff maurer ewc enron enron john nemila ewc enron enron hollis kimbrough ewc enron enron mark fisher ewc enron enron mark v walker ewc enron enron tom nemila ewc enron enron subject zilkha availability joe lets forget measure problems due failing ms relay seg converter caused crow bar engage turn forced cb fault cb designed synchronization set protect turbine converter fault condition original instantaneous settings high allowed much current system damaged converter caused igbts blow tripped second failure due qa issue failing cb trip commanded converter events catastrophic failures lost converters due cb failing protect system remedy problem installed pmt cb redundancy decreased instantaneous setting since igbt blow ups catastrophic failures even though still clear gary question end hope provide help thank tim joe thorpe pm kurt anderson ewc enron enron kevin cousineau ewc enron enron tim mohammed ewc enron enron cc jeff maurer ewc enron enron john nemila ewc enron enron hollis kimbrough ewc enron enron mark fisher ewc enron enron mark v walker ewc enron enron subject zilkha availability kurt per phone conversation mark fisher discussing availability gary zilkha question arose regarding many operations breaker pad mounted transformer took place december march gary thought recalculate availability need count times time line hours currently counted suggested according exhibit gg tsia loh defined short time grid meet specifications required wtg set forth technical specifications gary agrees problem engineering change breaker settings implemented time march reduce number breaker operations site still seeing many grid faults turbine pmt breaker question gary brought original settings breaker set wtg technical specifications operating due going grid conditions settings improper start causing breaker operate grid within technical specifications,0
notice december  comex members member firms comex clearing members comex floor traders comex operations managers  michael campanelli vice president floor operations comex division  options expiration operational procedures trading floor clearin g members  expiration date january options contract silver f  gold og z friday december general operational procedures clearing members qualified floor traders carried options position close business day prior expiration day engaged trading activity expiration day expiring options contract required knowledgeable duly authorized line  trade entry olte system trained representative available released  exchange staff adjustments corrections must accompanied relevant supporting documentation prior incorporate  expiration processing essence making expiration processing n extension afternoon trade resolution procedures exchange clearing trade processing  personnel available assist processing notices exercise abandonment position transfers trade corrections  questions problems may failure clearing member qualified floor trader comply procedures outlined herein may result severe disciplinary action  exchange potential financial liability customers members failure exercise diligence processing information trading floor operational procedures trading january silver gold options contracts cease  p p respectively december brokers  traders must inform clearing members intentions exercise  abandon options p friday december brokers clearing members must  duly authorized line trade entry olte system trained representative  available time exchange deems necessary note p expiring option trade data must inputted special olte terminals located trade processing room means submission rejected exchange members able  submit trade data p utr preliminary spot month matched trade reports displayed clearing member representatives able pick preliminary clearing reports clearing department final review submissions made supervisor trade  processing room detain clearing members broker representatives involved final corrections made time  upon determination supervisor option processing complete representatives released exchange reports based friday submissions processing available monday morning december event questions regarding foregoing trading floor procedures please contact michael campanelli dav id sherman clearing department operational procedures open position confirmation opc opc reflect accuratel  possible futures options gross positions close business  business day prior expiration review estimated current gros  positions shown make appropriate adjustments opc must submitted later options exercise abandonment request form e expiring option  strike price money one tick subject automatic exercise unless option abandonment request form submitted  advising clearing member cm elects abandon  position strike price e option series options series expiring month subject automatic abandonme nt unless option exercise request form submitted submitting e  form please note following e form must submitted later pm b submit exercise form positions strike prices ar e subject automatic exercise submit abandonment form positions strike prices whi ch subject automatic abandonment c cm wishes submit e form abandon position strike  price subject automatic exercise wishes exercise position  strike price money necessary notify clearing  telephone anticipated action cm must officer availabl e confirm intention cms may secure clearing time stamped receipt cm copy  assure submission cm e forms option position reduction request form oprr general rule purchases sales option contracts presumed new business  purchases sales fact undertaken position  liquidation purposes oprr forms may submitted day expiration  used conjunction trade data reduce projected position expiring contract oprr requests excess actual traded  volume rejected exception cabinet trades cancel correction  trades automatically liquidate existing positions therefore submit oprr form cabinet cancel correction trades oprr form must submitted later pm house customer position transfer request form h c h c forms may  used transfer previously cleared contracts cm house  customer accounts problem trades cleared prior expiration day must corrected using comex line trade entry sys tem direct supervision trade audits department comex trad e audits h c form must submitted later pm ex pit position transfer request form ex pit ex pit forms may  used transfer previously cleared contracts cms problem trades cleared prior expiration day must corrected line trade entry system direct supervision  trade audits ex pit form must submitted later pm  approximately pm two preliminary reports expiration process available distribution nymex clearing department  option expiration report confirmation purpose report  project cm present position going expiration based upo n transactions already submitted clearing cms review modify adjusted gross positions close business  business day prior expiration adjustments may submitted  later pm projected ending gross positions reflect  transactions accepted rejected clearance expiration night inclusive ex pit h c oprr transactions submitted  clearing prior pm trade information submitted comex prior  pm normally report also reflect manually submitted exerci se abandonment instructions projected number exercises maximum  potential assignments strike price type exercise manual r automatic whether strike money exercise val ue associated therewith based settlement prices established comex th e day expiration transaction listing listing include detail expiring  option trades submitted comex prior pm expiration day al l h c expit oprr e transactions submitted clearing prior p  please note trade information reflected option expiration report  transaction listing trades submitted inquire whether trades ha  matched cm must review trade reports provided comex li ne trade entry olte system b approximately pm final reports expiration process including submissions clearing trade information submitted comex made pm available distribution nymex clearing department c pm preliminary money abandonment money exercise information announced fast facts approximately pm final notice exercise assignments  available cm lockbox located nymex clearing department  cm exercised assigned one options receive separate statement showing exercises assignments  option series please check statement carefully although long optio ns positions money one tick automatically exercised  short option positions assigned options manually abandoned strike prices please note also may  money options exercised e approximately pm final set clearing sheets available cm lockbox located nymex clearing department strongly recommended cm representative properly trained handle option expiration process available beginnin g pm receive cm ds reports specific times  solely responsibility cm review reports notif  clearing staff immediately discrepancies obtain exact time availability report clearing members call access code announcement time  occur hour prior availability attached please find clearing member procedure summary ease reference please contact john ramos members r mel garcia members questions option expiration processing clearing member procedure summary time pm activity expits h c transfers option position reduction exercise abandon notices event submission clearing cutoff time notes final cutoff expits h c tranfers time pm activity call fast facts obtain availability time preliminary option  expiration reports event fast facts notice availability time pm activity preliminary option expiration reports available clearing membe rs nymex clearing department time pm activity options position reduction exercise abandon notices gross position adjustments event submission clearing cutoff time notes final cutoff option position reduction exercise abandon notices  gross position adjustments time pm activity call fast facts obtain availability time final preliminary  option expiration reports event fast facts notice availability time pm activity final preliminary option expiration reports available clearing  members nymex clearing department time pm activity call fast facts obtain preliminary money abandonment  money exercise information event fast facts notice information notes new event time pm activity corrections previously submitted adjustments notices event correction period cutoff time minutes final preliminary report distributed notes final cutoff corrections time pm activity call fast facts obtain availability final expiring option  position exercise assignment report event fast facts notice availability time pm activity final expirating options position exercise assignment report  available clearing member lockbox nymex clearing department time pm activity call fast facts obtain availability final clearing reports event fast facts notice availability time pm activity final clearing reports available clearing member lockbox  nymex clearing department please contact john ramos members mel garcia  members questions  please click link indicate received email http email email log cfm useremail dsara shackleton enron com refdoc note click line nothing happens please copy text quotes open internet browser paste web site address press return,0
trying got cauliflower ear phone calls sacramento monday keep apprised followed call brulte try meet monday best jeff karen denne pm jeff dasovich na enron enron cc subject phone calls w large customers core noncore proposal good job keep jeff dasovich sent jeff dasovich richard shapiro na enron enron skean enron com mpalmer enron com karen denne corp enron enron paul kaufman enron enronxgate susan j mara na enron enron janel guerrero corp enron enron susan landwehr na enron enron linda robertson na enron enron sandra mccubbin na enron enron michael tribolet enron enronxgate james steffes na enron enron cc subject phone calls w large customers core noncore proposal several phone calls large customer groups past hours mostly explaining noncore core proposal contrast one assembly democrats launched would saddle business utilities past debts folks know cost shift provision dems plans erroneously attributed us cases business folks appreciative discussions recognized generally proposal fair reasonable one going try set direct negotiations hertzberg requested part negotiations sure hertzberg go along idea going try get back find report back soon hear something,0
