email,category
version clickathome portal available log www clickathome net work home access pep system portal choose reviewers fill evaluations comfort privacy home outlook web access ehronline available soon clickathome portal fully customizable choose content page well look feel note clickathome portal must launched internet explorer browser higher,0
forwarded david w delainey hou ect  perfmgmt enron com perfmgmt ddelain enron com cc subject reviewer approval please note employees suggested following people complete feedback form behalf need access performance management system pep either approve decline suggested reviewers approved suggested reviewers notified begin completing feedback form list employees suggested reviewers listed date suggested jun feedback due date jun employee name donahue jeffrey date suggested jun feedback due date jun employee name duran william date suggested jun feedback due date jun employee name haedicke mark e,0
long et pseg ,0
added swaps deals sorry thanks letting know pl,0
payment status changed following report status last changed system expense report name midwest power team dinner report total amount due employee amount approved amount paid approval status approved payment status processed review expense report click following link concur expense http expensexms enron com,0
forwarded nytasha sims hou dynegy danielle myles kv aerner com nsds dynegy com cc subject untitled bmp see attached file untitled bmp untitled bmp,0
fyi forwarded eric bass hou ect pm  kimberly perkins pm david oliver hou ect ect jeffrey c gossett hou ect ect william kelly hou ect ect eric bass hou ect ect william e kasemervisz hou ect ect russ severson hou ect ect cc scott mills hou ect ect subject lunch meeting scheduled please plan attend following meeting requested scott mills topic business process changes regarding trade capture date wednesday february time p location conference room sandwiches served please let know special requests thank kim perkins x,0
group please send ees models following address ees power settlements folks ees would like see work thanks bill,0
forwarded steven j kean na enron  jeff dasovich pm sent jeff dasovich alan comnes pdx ect ect angela schwarz hou ees ees beverly aden hou ees ees bill votaw hou ees ees brenda barreda hou ees ees carol  moffett hou ees ees cathy corbin hou ees ees chris h foster hou ect ect  christina liscano hou ees ees craig h sutter hou ees ees dan leff hou ees ees debora whitehead hou ees ees dennis benevides hou ees ee  black hou ees ees dorothy youngblood hou ect ect douglas huth hou ees ees edward sacks corp enron enron eric melvin hou ees ees  erika dupre hou ees ees evan hughes hou ees ees fran deltoro hou ees ees  gayle w muench hou ees ees ginger dernehl na enron enron gordon savage hou ees ees harold g buchanan hou ees ees harry kingerski na enron enron iris waser hou ees ees james steffes na enron enron james w lewis hou ees ees james wright western region bentley company exchange jeff messina hou ees ees jeremy blachman hou ees ees jess hewitt hou ees ees joe hartsoe corp enron enron  karen denne corp enron enron kathy bass hou ees ees kathy dodgen hou ees ees ken gustafson hou ees ees kevin hughes hou ees ees leasa lopez hou ees ees leticia botello hou ees ees mark muller hou ees ees marsha suggs hou ees ees marty sunde hou ees ees meredith eggleston hou ees ees michael etringer hou ect ect michael mann hou ees ees michelle cisneros hou ect ect mpalmer enron com neil  bresnan hou ees ees neil hong hou ees ees paul kaufman pdx ect ect paula  warren hou ees ees richard l zdunkewicz hou ees ees richard leibert hou ees ees richard shapiro na enron enron rita hennessy na enron enron roger yang sfo ees ees rosalinda tijerina hou ees ees sandra mccubbin na enron enron sarah novosel corp enron enron scott gahn hou ees ees scott stoness hou ees ees  sharon dick hou ees ees skean enron com tanya leslie hou ees ees tasha  lair hou ees ees ted murphy hou ect ect terri greenlee na enron enron ti  belden hou ect ect tony spruiell hou ees ees vicki sharp hou ees ees vladimir gorny hou ect ect wanda curry hou ees ees william bradford hou ect ect kathryn corbally corp enron enron jubran whalan hou ees ees triley enron com richard b sanders hou ect ect robert c williams enron development enron development greg wolfe hou ect ect james  wright western region bentley company exchange dirk vanulden western  region bentley company exchange steve walker sfo ees ees jennifer rudolph hou ees ees martin wenzel sfo hou ees ees douglas condon sfo ees ees wgang enron com scott govenar sgovenar govadv com  hedy govenar hgovenar govadv com enron jklauber llgm com mike smith hou ees ees john neslage enron development enron development janel  guerrero corp enron enron eric letke dub ees ees richard b sanders hou ect ect gfergus brobeck com michael tribolet enron enronxgate  robert frank na enron enron richard b sanders hou ect ect gfergus brobeck com susan j mara na enron enron mercy gil enron enronxgat e jennifer thome na enron enron david leboe hou ect ect cc subject summary mou following outline basic terms southern california  edison memorandum understanding commitment provide power sce keep current generation pla nts generation assets commit provide power regulated  cost service basis years dedication power edison international commit entire outp ut sunrise one edison international non regulated generating faciliti es state fixed price basis years phase sunrise  brought online august brought online august  edison international shall assessed million penalty transmission sale sce sell state transmission assets  approximately billion times net book value assets  subject certain adjustments billion billion gain  sale used reduce sce net undercollected amount ja nuary connection purchase state also assume certa  liabilities associated transmission assets backup transaction transmission sale occur within tw  years reasons beyond parties control state elects sce shall sell state sce hydro generation assets hydro asse ts worth billion sce also sell state decembe r enough market price power make shortfall conservation property sce shall grant perpetual conservation easemen ts state covering approximately acres big creek hydroelectr ic related lands acres eastern sierra hydroelectric related lands land may deeded fee contribution edison international edison international refun  sce less million money consist refund approximately million estimated quarterly tax payments plus approximately million federal loss carryback tax savings investment edison international sce invest less  billion next years capital improvements sce litigation sce shall dismiss certain claims including takings nd filed rate doctrine cases cpuc regulation cpuc shall continue regulate sce using historical  principles ratemaking payment portion qf drop sce shall pay amount represents portion net short january april  attributable qf selling sce due sce fa ilure pay qf sce securitize amount securitization sce shall securitize full net undercollected amou nt approx billion securitization shall occur two tranches e two different nonbypassable dedicated rate components first tranche occur passage legislation signing definitive agreements cover net undercollected  amount less gain sale plus interest certain obligations  net undercollected amount second tranche would triggered transmission sale  occur within two years accordingly second tranche would show  rates two years buying net short state required buy net short  december sce responsible covering  net short investment recovery sce shall authorized rate return  drop current rte year cost service  ratemaking period next steps definitive agreements cpuc action definitive agreements mou signed next stage  negotiate definitive agreements contain specific terms transmission sale well specific terms various relat ed agreements e g agreement transmission services agreement th e facilities services agreement cpuc action prior entering definitive agreements cp uc must undertake certain actions include establishing mechanisms  preapproval procurement costs urg costs deferring sce general rate case granting sce relief direct access credits clarifying first priority condition holding company act,0
discontinuing executive car wash steve talk bill donovan ect pm steven j kean na enron enron maureen mcvicker na enron enron cc subject weekly notes steve taking friday th vacation notes staff meeting buyer seller executed offer letter falcon ex price aircraft goes pre purchase inspection weekend close later june th indications buyer motivated complete deal enron center south ecs project remains solidly track weeks initial occupancy level occupancy egm moves aug rd levels eim enw credit com occupies two weeks later aug level power occupies two weeks aug st labor day weekend level gas occupies two weeks sept th level executive st floor public spaces occupies year end level cafeteria opens nov found law firm interested azurix present space three allen center floors goal cut deal year end enron broadband indicates intent remain present ecn floors levels plus backfill balance operations wholesale vacated trading floors splits two elevator banks becomes problematic ets wants continuous floors ecn levels seeking subtenants broadband portland office space plan vacate riverplace building oct negotiating new food service contract sedexo marriott add ecs cafeteria total compensation based fee gross revenue individual sales promote greater meals served bonus based sharing net operating income enron global sourcing participating us negotiations need decide executive car care program going continued executives participate employee paying per month business units subsidizing per month decision needed new garage require k improvements get set car washing present lease remote car washing facility k per month expired month month holdover two weeks close beltway land deal purchase price real estate acquired construction new mill data center disaster recovery facility phillipe meet frevert next week get approvals bill,0
hey guys written document sale hpl time limit recruiting aep recruiter need clarification clear,0
meter harley debra perlingiere enron north america corp legal department smith street eb houston texas dperlin enron com phone fax,0
daren would like sessions separate group probably different level lisa terms understanding business understand entirety last week month first week march prior th workday good group let know thanks daren j farmer pm rita wynne hou ect ect lisa csikos hou ect ect cc subject hpl system training rita lisa ya get together determine range days times would work groups training session lunch early afternoon interested would like discuss operate hpl system processes go trading day help discussion maps highlight main points areas transact keep desks logistics group think went pretty well want need allow hours talk everything let know ,0
dropping az hakim rams picking peerless price buffalo damon,0
done katherine herrera enron  daren j farmer hou ect ect cc kristen j hanson hou ect ect subject duke exchange deal feb prod daren believe best way enter fee sitara would demand fee example fee way double volumes attached spreadsheet support current worksheet tab marked final column g delivery quantity total mmbtus column daily dollar amount delivery quantity due hplc  column daily dollar amount delivery quantity due customer thanks katherine  daren j farmer ect pm katherine herrera corp enron enron cc subject duke exchange deal feb prod katherine ways enter fee sitara put dollar amount day demand facility fee need give volume price input deal input dollar amount sitara let know want handle  katherine herrera enron pm daren j farmer hou ect ect cc kristen j hanson hou ect ect subject duke exchange deal feb prod cashout please add following fees feb fee type natural gas physical forward penalty take sales ticket dollars due hplc purchase ticket dollars due duke thanks katherine,0
please print message thank original message adrian montague mailto adrian montague socgen co uk sent friday february pm james derrick subject jim promised contact details although little late formal notification beginning year joined societe generale part time basis senior international adviser means pretty much anything want turn hand jay worenklein global head project finance new york old friend always said would fun work together opportunity ever arose parallel sg role continuing two roles british government previously mentioned adviser deputy prime minister minister transport use private finance transport sector non executive deputy chairman partnerships uk new merchant bank cum project developer government formed take forward well known private finance programme see finally ended sort portfolio discussing last fall contact details follows mobile partnerships uk direct personal secretary carole james usually relied upon know switch fax e mail adrian montague partnershipsuk org uk societe generale direct nicola white tends sg good point call carole switch fax e mail since move offices fair amount send e mail best send addressed best adrian  email attachments confidential may contain privileged information intended named addressee must distributed without consent intended recipient please notify us immediately disclose distribute retain email part unless expressly stated opinions email individual sender societe generale believe warrant e mail attachments virus free must therefore take full responsibility virus checking societe generale subsidiaries reserve right monitor email communications networks ,0
hi car club partnered kiwanis international year classic car raffle car mustang gt fastback red proceeds donated doernbecher hospital tickets available would like puchase car raffled oregon state fair salem september need present win photo car attached viewing pleasure caroline,0
              html              title power indices intercontentalexchange title              body              p              p align dcenter              font size              b              intercontinentalexchange              b br              font              firm power price bulletin              br              br b              power delivered tuesday november              b              br              font size                            trade date monday november                            font              br br              click access href http www intcx com subscriberservlet subs criberservlet class operation dpowerindexform hub dall index history             br br              font size                            volume represents sell side                            font              p              table align center width              tr              th align left width font size u hub u font th              th align right font size u high u font th              th align right font size u low u font th              th align right width font size u wtd avg index u fon th             th align right font size u change u font th              th align right width font size u vol mwh u font th             tr                            tr td align left font size cinergy font td td align righ font size font td td align right font siz e font td td align right b font size b font td td align right font size b b font td td align right font size font td tr         tr td align left font size comed font td td align right font size font td td align right font size font td td align right b font size b font td td align right font size b b font td td align right font size font td tr         tr td align left font size entergy font td td align righ font size font td td align right font siz e font td td align right b font size b font td td align right font size b b font td td align right font size font td tr         tr td align left font size nepool font td td align right font size font td td align right font size font td td align right b font size b font td td align right font size b b font td td align right font size font td tr         tr td align left font size palo verde font td td align r ight font size font td td align right font size font td td align right b font size b font td td align right font size b b font td td align right font size f ont td tr         tr td align left font size pjm west font td td align rig ht font size font td td align right font si ze font td td align right b font size b font td td align right font size b b font td td align right font size fon td tr         tr td align left font size sp font td td align right font size font td td align right font size font td td align right b font size b font td td align right font size b b font td td align right font size font td tr         tr td align left font size tva font td td align right font size font td td align right font size font td td align right b font size b font td td align right font size b b font td td align right font size font tr                                     table              p              font size                            includes trades done central prevailing time trade date specified financially firm power delivered pea k hours pm cpt eastern hubs pm pacific prevailin g time western hubs delivery date specified                         br              br              b              intercontinentalexchange world liquid trading platform ov er counter energy metals nbsp nbsp active markets include north merican power natural gas global crude refined oil products p recious metals nbsp nbsp traded instruments include forwards swaps options          br              br              order receive proprietary information contained email yo u acknowledge agree shall disseminate intercon tinentalexchange market data contained herein person entity witho ut express written consent intercontinentalexchange nbsp nbsp fu rthermore acknowledge intercontinentalexchange exclusive valuable property rights data intercontinentalexchange ata made available business personal ctivities cannot communicate data form oth er person entity without express written consent intercontinental exchange     br              br              data provided free charge nbsp nbsp intercontinentalexc hange reserves right cancel service time reason reason            br              br              agree intercontinentalexchange make representations r warranties express implied respect data             br              br              become exchange participant inquire indices please cont act href mailto sales intcx com sales intcx com             br              br              unsubscribe service click href http www intcx co subscribe html unsubscribe             b              br              br              br              font              font size              copy copyright intercontinentalexchange inc rights reserved              font              p              body              html                          ,0
forwarded carol st clair hou ect pm david forster  bob shults hou ect ect cc per sekse ny ect ect carol st clair hou ect ect subject one password multiple legal entities hedge funds one system simple solution would trade manager online manager calls enron trader completes set trades otc effect reversing original trade reallocating among subentities would involve system changes legal approvals dave enron north america corp bob shults pm per sekse ny ect ect cc david forster hou ect ect carol st clair hou ect ect subject one password multiple legal entities hedge funds given trade enrononline contractual agreement legal entity established userid enron essentially need assign trade legal entity allocated group entities understanding need agreement allows us assign trades given legal question either carol st clair mark taylor need address dave want discuss per legal bob shults hou ect ect cc david forster hou ect ect subject one password multiple legal entities hedge funds need agreement client need show us authority allocation seems fund manager authorization place manage fund transact sees fit acting authority trade phone without power attorney type agreement covering us words would expect documentation need funds hands already need review confirm thay authorization allocate trades time know apply hedge fund needs reallocation rebalance funds manage went tiger january need us execute trades fund rebalance positions caused fund flows individual accounts specific times year means buy one fund sell another leaving net trading position unchanged adjusting individual position fund fund manager trades directly accounts manages transact enron fund achieve efffect make sense perhaps schedule time discuss today good time next week thanks per,0
start date hourahead hour ancillary schedules awarded variances detected log messages parsing file portland westdesk california scheduling iso final schedules txt energy import export schedule final schedule found preferred schedule details trans type final sc id ectrt mkt type trans date tie point pverde devers interchg id ciso epmi desert engy type nfrm,0
thxs chris look forward working regards delainey,0
