email,category
subject name overlay following record overlayed due legal name change  cpid firstenergy services corp firstenergy solutions corp erms shortname change co ordinated erms friday september,0
geriann warner ga americans tel fax,0
return path vkerridge riskwaters com received rly za mx aol com rly za mail aol com air za mail aol com v esmtp id mailinza tue jan received riskwaters rly za mx aol com v esmtp id mailrelayinza tue jan received local ip x x x x riskwaters tue jan reply vkerridge riskwaters com victoria kerridge vkerridge riskwaters com vkaminski aol com subject eprm date tue jan message id ncbbkbgbpineibjccjapaejjfbaa vkerridge riskwaters com mime version content type multipart mixed boundary nextpart c dbc c de x priority normal x msmail priority normal x mailer microsoft outlook imo build x mimeole produced microsoft mimeole v importance normal reply ae acc baf aol com dear vince many thanks email unfortunately able invite editors speak conflict would cause eprm magazine thank suggestion regarding talk please find attached speaker details form would grateful could fill send end week queries please let know kind regards victoria victoria kerridge manager risk eprm conferences risk waters group  f e vkerridge riskwaters com http www riskwaters com risk waters group haymarket house haymarket london sw rx original message vkaminski aol com mailto vkaminski aol com sent january vkerridge riskwaters com subject eprm victoria cover presentation day integrating market risk credit risk demise enron bit risky given drama still unfolding legal ramifications still uncertain maybe change topic energy markets life enron person cover topic either richard stavros mark hand recently published articles public utilities fortnightly topic editors working magazine cannot locate articles fax copies vince speaker details doc,0
please match deal ces sale mar deal ,0
fyi forwarded kelly kimberly enron development pm enron india mrudula gadade kenneth bean enron development enron development john belew enron development enron development rudy benitez enron development enron development john w cates enron development enron development lohit datta barua enron development enron development binky davidson enron development enron development tushar dhruv enron development enron development ranabir dutt enron development enron development tony galt enron development enron development bill gathmann enron development enron development zdenek gerych enron development enron development roy gibson enron development enron development stacy guidroz enron development enron development lauren hagerty enron development enron development david b howe enron development enron development karima husain enron development enron development steve iyer enron development enron development annat jain enron development enron development debra johnson enron development enron development sandeep katwala enron development enron development sandeep kohli enron development enron development kelly kimberly enron development enron development richard leibert enron development enron development meiko martin enron development enron development ashok mehta enron development enron development luis mena enron development enron development andrea miller enron development enron development prashant mitta enron development enron development ruth noble enron development enron development michael norris enron development enron development robert norton enron development enron development hans owens enron development enron development banu ozcan enron development enron development douglas parsons enron development enron development phil patman enron development enron development jana l paxton enron development enron development debbie perrotta enron development enron development frances reese enron development enron development crystal reyna enron development enron development joana ryan enron development enron development ranendra sengupta enron development enron development carol short enron development enron development eddie h sikes enron development enron development inderpal singh enron development enron development stephen stenhouse enron development enron development johan zaayman enron development enron development arvind bhatnagar ect clay harris enron development enron development rick bergsieker enron development enron development kenneth lambert enron development enron development jane wilson enron development enron development sandy hoelscher enron development enron development tracy solis enron development enron development crystal reyna enron development enron development eipl employees mumbai martha fernandes enron development enron development eipl employees delhi metgas executives metgas staff parinita hate enron development enron development cc subject message sanjay bhatnagar wade cline please see attached regards mrudula,0
peter paul please call discuss thanks kay forwarded kay mann corp enron  lee johnson ss ps ge com kay mann enron com cc kent shoemaker ae ge com subject esa electrobolt exhibits esa electrobolt summary contract terms doc esa electrobolt exhibits doc think esa exhibits let see hunt thanks lee esa electrobolt summary contract terms doc esa electrobolt exhibits doc,0
loved thought going go think still might weeks ago short term bullish neutral medium term neutral neutral longer term neutral bearish jennifer fraser enron enronxgate john arnold hou ect ect cc subject changed mind weeks ago told loved bearish back jen fraser enron global markets fundamentals  original message arnold john sent tuesday march pm fraser jennifer subject trading think really worth apr oct nov mar cal cal obviously bearish go however game right sell hold although soon game tomorrow next week next month market structurally short term gas thanks friends california ca buying power williams calpine dynegy dont care gas costs irrelevant term going short term unless front comes scares producers start hedging el paso find fixed price lng tune day years jennifer fraser enron enronxgate john arnold hou ect ect cc subject thoughts ap oct nov mar   price levels outlooks thanks jen fraser ,0
david know right person speak however looking detail explain substantial increase insurance related cost allocations ena given allocation projections increase expense would like know determined nature costs ie assets positions right person apologize intrusion could please pass right spot regards dave delainey,0
forwarded scott neal hou ect  john griffith enron pm jared kaiser hou ect ect scott neal hou ect ect cc subject api api crude distillate unleaded stocks graphs forwarded john griffith corp enron pm soblander carrfut com pm soblander carrfut com cc subject api api crude distillate unleaded stocks graphs information contained herein based sources believe reliable represent accurate complete nothing contained herein considered offer sell solicitation offer buy financial instruments discussed herein opinions expressed herein solely author may differ material respects expressed published behalf carr futures officers directors employees affiliates carr futures charts recent version adobe acrobat print clearly adobe acrobat reader higher adobe acrobat reader may downloaded free www adobe com see attached file unleadedstocks pdf see attached file crudestocks pdf see attached file heatingoilstocks pdf see attached file paddiistockscl pdf see attached file paddistocksho pdf see attached file paddistockshu pdf see attached file api pdf unleadedstocks pdf crudestocks pdf heatingoilstocks pdf paddiistockscl pdf paddistocksho pdf paddistockshu pdf api pdf,0
im pretty sure fred early original message nelson michelle sent tuesday november maggi mike subject see think would go well unless get done ready leave original message maggi mike sent tuesday november nelson michelle subject porch original message nelson michelle sent tuesday november maggi mike subject day derek decided taking tomorrow guess however long fred work laws take pick original message maggi mike sent tuesday november nelson michelle subject day time working til original message nelson michelle sent tuesday november maggi mike subject thanks think going get salad later long market open tomorrow day original message maggi mike sent tuesday november nelson michelle subject im trying nice original message nelson michelle sent tuesday november maggi mike subject would want crap original message maggi mike sent tuesday november nelson michelle subject ill bring mine original message nelson michelle sent tuesday november maggi mike subject told us yesterday last day eol traders would getting lunch tell peons big wig like original message maggi mike sent tuesday november nelson michelle subject actually hate guys still getting lunch original message nelson michelle sent tuesday november maggi mike subject take like original message maggi mike sent tuesday november nelson michelle subject crap pappadeaux original message nelson michelle sent tuesday november maggi mike subject oh ya probably continue freak eating piglet original message maggi mike sent tuesday november nelson michelle subject sorry went get lunch think people freaking ken lays email morning original message nelson michelle sent tuesday november maggi mike subject ignoring,0
final floor plan,0
michelle sheehan lead executive assistantmsheehan adventis com adventis x fax enr note ken rice doc chess gif,0
hey mom trip fun lost good wallet vegas fun weekend trip imagine staying longer weekend e k bass daphneco bigplanet com please respond k bass daphneco bigplanet com eric bass eric bass enron com cc subject hi hi eric  trip good time bring money home  good day lu,0
want fred taylor,0
information please find attached memo kimberly summe general counsel reference australian collateral opinion australian notification doc kimberly summe general counsel international swaps derivatives association inc fifth avenue th floor rockefeller center new york ny tel fax email ksumme isda org australian notification doc,0
horace jackson hjackson swcbc net pm patrice l mims enron com cc subject hello stranger hey stranger hope day going well extremely busy week still blessed thought morning wondering things going thursday day field visiting members sick hospital well guess see sunday keep faith give  encourage rev jackson,0
noticed office eb directly across taffy please feel free use black tray desk box thanks bob robert e bruce senior counsel enron north america corp  f robert bruce enron com,0
attached believe last draft warranty please let know disagree draft mar email team regards steve swift original message swift stephen l ps ppsd sent wednesday march pm bob carter enron com cc barnas michael c ps legal scott dieball enron com roseann engeldorf enron com ed b hearn iii enron com kay mann enron com john g rigby enron com dean russell enron com pthompson akllp com sheila tweed enron com shoemaker kent ps ssep subject world hunger conference call attached warranty language march steve worldhungerwarrantyfeb doc,0
fyi original message navigator nisource com mailto navigator nisource com sent thursday october navigator nisource com subject line sm columbia gas transmission corporation notice interested parties october notice id response required note following provided columbia notice shippers potential outages reductions available capacity identified portions system due construction activities routine maintenance modifications tests repairs undertaken protect integrity performance capability storage transmission facilities information provided subject change numerous reasons including limited third party controlled events decisions weather work schedules equipment availability force majeure events etc thus columbia willing provide notice update periodically necessary columbia unable represent warrant specific activities occur occur near specified dates subject line sm columbia anticipates october th october th line sm taken service due long wall mining activity columbia estimates line service twenty one days start date duration outage contingent upon actual timing progress long wall mining activity given level firm commitments area columbia believes available capacity interruptible transportation following receipt points affected equitable gas beaver creek h hi hat f cnr pipeline boldman cnr conoway cnr johns creek cnr canada cnr canada cnr stafford cnr thacker majestic cnr briar mtn cnr huff creek cnr conoco grant p true respect appalachian production flowing directly columbia line ka columbia boldman compressor station columbia huff creek compressor station well production flowing columbia lines sm ka pm pm questions feel free contact customer services team,0
