email,category
jeff appears everything alright log ehronline make deferral elections kind problem thanks mary forwarded mary lessor hr corp enron  michelle hargrave ect pm jeff dasovich na enron enron cc mary lessor hr corp enron enron subject vacation sweet vacation hello favorite problem child kidding truly hrs remaining confusing entitlement piece means hrs remaining moved sap begain year hrs took hrs prior leaving hrs took hrs leaving hrs balance hope helps mary help jeff deferral enrollment apparently piece ehronline way san francisco really nice guy help please regards michelle jeff dasovich enron pm sent jeff dasovich enron michelle hargrave hou ect ect cc subject vacation sweet vacation hi michelle guess went ehronline noticed vacation sez entitled hours vacation used hours leaving think actually entitled hours please tell thanks much signed desperately need vacation also clicked deferral enrollment golly find election form download clueless another place need look thanks million,0
forwarded elizabeth sager hou ect pm christian yoder pm greg wolfe hou ect ect michael etringer hou ect ect chris hilgert hou ect ect christopher smith hou ect ect david gorte hou ect ect cc elizabeth sager hou ect ect carol st clair hou ect ect subject kaiser one month melodrama number parts deal making process flying around time purpose communicating team legal sees matter point offer following apparently greg whalley yet signed one month dash credit requested legal put mac clause one month confirm dash resubmitted whalley west desk traders greg wolfe mike etringer report kaiser power guys spokane saying sleeve power bonneville legal means sell power bpa strings attached assume nothing resell obviously clean one month sale bpa attractive detached larger call spread transaction know given quandry greg wolfe advised hold temporarily preparing one confirmation bpa option sorted following sensible guidance anybody thought contrary please give call cgy,0
thought might interest ray forwarded ray alvarez na enron pm nancy bagot  julie armstrong enron com nancy bagot enron com martha benner enron com lynn blair enron com sharon brown enron com janet butler enron com deb cappiello enron com alma carrillo enron com janet cones enron com bill cordes enron com shelley corman enron com rick dietz enron com dari dornan enron com john dushinske enron com drew fossum enron com ava garcia enron com john goodpasture enron com steven harris enron com joe hartsoe enron com glen hass enron com rod hayslett enron com bambi heckerman enron com theresa hess enron com staci holtzman enron com stanley horton enron com steve hotte enron com rita houser enron com steven january enron com steven j kean enron com robert kilmer enron com frazier king enron com steve kirk enron com tim kissner enron com laura lantefield enron com terry lehn enron com teb lokey enron com danny mccarty enron com dorothy mccoppin enron com mike mcgowan enron com kent miller enron com mkmiller enron com michael p moran enron com sheila nacey enron com ray neppl enron com dave neubauer enron com zelda paschal enron com maria pavlou enron com keith petersen enron com janet place enron com tony pryor enron com lisa sawyer enron com donna scott enron com emily sellers enron com sharon solon enron com cindy stark enron com james studebaker enron com gina taylor enron com stephen veatch enron com iris waser enron com ricki winters enron com rebecca w cantrell enron com eva neufeld enron enronxgate ruth mann enron enronxgate gregory j porter enron enronxgate sarah novosel corp enron enron ray alvarez na enron enron donna fulton corp enron enron karina prizont enron enronxgate cc subject ferc order reporting ca gas sales attached commission order imposing reporting requirement natural gas sales california market issued late yesterday order commission finds authority request information set may order proposing requirements information cover august sept end date coincides end commission mitigation plan wholesal prices california west specific info gas sellers ldcs file concernign purchase sales transactions exempt foia disclosure also respondents may request privileged treatment portions responses subject commission regulations questions modified based comments received based comments received may th proposal transaction transaction data required ferc aggregate information information request expanded beyond california ferc providing reporting format data template available rims order attached appendix listing specific questions   appendix answers questions require statement volumes set forth requested volumes mmbtu basis interstate natural gas pipelines daily basis period august january please provide following information contract transportation california border transaction contract identification number b terms effective date contract c contract demand shipper daily scheduled volume shipper e daily nominated volume shipper f daily delivered volume shipper g whether service firm interruptible h rate charged mmbtu primary receipt delivery points associated contract j whether shipper affiliated pipeline along hard copy response please provide cd rom containing response question please provide information excel version comma separated value csv format period august january please provide following information capacity release transaction transportation california border transaction contract identification number offer number number tie contract number reported question b name releasing shipper c name acquiring shipper contract quantity e acquiring shipper contract rate f releasing shipper contract rate along hard copy response please provide cd rom containing response question please provide information excel version comma separated value csv format docket rm daily basis period august january please provide following system information maximum peak day design capacity b daily maximum flowing capacity c daily scheduled system volume daily delivered system volume e daily scheduled volume california delivery point f explanation instance daily maximum flowing capacity maximum peak day design capacity g explanation daily variance maximum flowing capacity along hard copy response please provide cd rom containing response question please provide information excel version comma separated value csv format daily basis may may please provide following system information maximum peak day design capacity b daily maximum flowing capacity c daily scheduled system volume daily delivered system volume e daily scheduled volume california delivery point along hard copy response please provide cd rom containing response question please provide information excel version comma separated value csv format sellers natural gas california market state whether seller affiliated interstate intrastate natural gas pipeline company local distribution company give name address affiliated company daily basis period august january please provide following information contract sold natural gas gas physically delivered points california border california sales contract identification number b term sales contract beginning ending dates c name buyer identifying whether buyer energy marketer local distribution company end user volumes sold mmbtu basis e price paid buyer f whether price fixed indexed identify index along hard copy response please provide cd rom containing response question please provide information excel version comma separated value csv format sales contract identify separately transportation component gas commodity component price sales contract specifies transportation component price seller shall report amount sales contract includes overall price seller shall report transportation cost incurred moving gas point purchased gas point sold gas determined amount sale made point gas purchased transportation element sale seller shall respond n along hard copy response please provide cd rom containing response question please provide information excel version comma separated value csv format period august january please provide following information daily basis gas purchase contracts associated sales contracts identified response question purchase contract identification number b pipeline upstream point delivery pipeline downstream point delivery c term purchase contract beginning ending dates daily volumes mmbtu basis purchased e price paid f whether price fixed indexed identify index g identify entity responder purchased gas h identify point responder took title gas along hard copy response please provide cd rom containing response question please provide information excel version comma separated value csv format local distribution companies california provide system gas sales transportation requirements e contract demands daily demands core non core electric generation non utility loads provide break demands type service e g sales transportation quality service firm interruptible along hard copy response please provide cd rom containing response question please provide information excel version comma separated value csv format daily basis period august january please provide following information contract local distribution company transportation customer contract demand shipper b daily scheduled volume shipper c daily delivered volume shipper whether service firm interruptible e rate charged f receipt delivery points associated contract along hard copy response please provide cd rom containing response question please provide information excel version comma separated value csv format daily basis period august january please provide following information contract local distribution company sales customer contract demand purchaser b term sales contract beginning ending dates c volumes mmbtu basis sold price paid purchaser along hard copy response please provide cd rom containing response question please provide information excel version comma separated value csv format daily basis period august january please provide following information gas purchase contract purchase contract identification number b term purchase contract beginning ending dates c volumes mmbtu basis bought price paid e whether price fixed indexed identify index f identify point name local distribution company took title gas along hard copy response please provide cd rom containing response question please provide information excel version comma separated value csv format daily basis period august january please provide interstate pipeline type quantity transportation service system contract receipt point provide maximum peak day design capacity daily maximum flowing capacity daily nominated capacity daily scheduled volumes local distribution system along hard copy response please provide cd rom containing response question please provide information excel version comma separated value csv format daily basis period august january please provide system wide basis storage service rights e capacity deliverability rights additionally provide daily storage balances injections withdrawls along hard copy response please provide cd rom containing response question please provide information excel version comma separated value csv format daily basis period august january please provide much system gas supply intrastate production sources separately identify sources volumes receipt points prices include total system supply response along hard copy response please provide cd rom containing response question please provide information excel version comma separated value csv format provide summary system gas purchases following categories daily spot purchases b monthly c short term month less year medium term years e long term years month last three years following format price b volume c identify name purchases made producing basin california border along hard copy response please provide cd rom containing response question please provide information excel version comma separated value csv format,0
chris list questions need address fairly quickly please look let talk items prioritized way enron invoices show deliveries muncie indiana gas anr  price index used michcon citygate gd true delivery points michcon correct actually using anr ml plus exhibit increment applicable michcon exhibit specifies anr ml price index michcon ces completely exited following market areas zones april tco tco however exhibit contains projected volumes  two market areas april ces purchase resell enron april volumes contained exhibit exhibit contains projected volumes market areas thru october required  purchase sell back future months dispense  refer section gas supply assignment agency agreement p bearing issue monthly volumes exhibit iroquios central hudson incorrect dth monthly volume dth day volume since  supply point already arranged back back duke energy since duke appears billing us directly gas intend simultaneous buy sell enron volumes excess erroneous exhibit volume disagree let discuss according exhibit ces gets monthly capacity releases tco r tco west ohio tgp zone boston gas would please provide dth capacity released enron ces agent monthly basis april points also need numbers january february march local production behind nyseg nfgd pa cpa priced enron invoice ces daily swings tco situations gas merely directed one delivery point long day another delivery point short undoubtedly questions direct arise thanks doug kinney ph fax,0
introducing nasdaq index tiers sm principal protected trust certificates tiers nasdaq principal protected trust certificates securities whose return linked performance nasdaq index maturity trust scheduled repay entire principal amount certificates plus amount based return nasdaq index subject quarterly appreciation cap payment trust guaranteed pursuant terms financial guaranty insurance policy issued ambac assurance corporation expected aaa rating moody aaa rating standard poor expected priced april expected offering price per certificate information copy prospectus please go http www schwabnet com tiers  speak specialized product representative ext p pdt held maturity  registration statement relating securities filed securities exchange commission yet become effective securities may sold may offers buy accepted prior time registration statement becomes effective communication shall constitute offer sell solicitation offer buy shall sales securities jurisdiction offer solicitation sale would unlawful prior registration qualification securities laws state tiers registered service mark salomon smith barney charles schwab co montgomery street san francisco ca  unsubscribe bondsource emails please reply message unsubscribe message body protection unable accept instructions change email address sent reply message change address please log account using link able update email information securely https investing schwab com trading start sanc rosemail notice email sent charles schwab corporate email system may retained monitored reviewed schwab personnel c charles schwab co inc rights reserved member sipc nyse,0
raw data file expansionsummary,0
warning sent automatically inform mailbox approaching maximum size limit mailbox size currently kb mailbox size limits mailbox reaches kb receive message check size mailbox right click mailbox outlook today select properties click folder size button method used individual folders well make space available delete items longer needed sent items journal entries must empty deleted items folder deleting items space freed turn journaling click tools options journaling options de select items see client help information,0
need credit card number expiration date want set cingular wireless payments credit cards file thanks,0
lucy rentroll week outstanding balance looks like week think make pay late fees communicate clearly still owe deposit day pay going pay monthly biweekly good weekend talk next week two weeks know sure buyers going buy property keep informed phillip,0
computer considered income item tax purposes thanks,0
kate richter please check enron sells scem mirant show sp system bloomberg np mws feb thanks,0
