email,category
 forwarded mark taylor hou ect  paul hennemeyer  boazm brattle co uk agunther mayerbrown com peter styles lon ect ect jschmidt linklaters com cc mark taylor hou ect ect subject relevant enbw,0
thought sent already coordination setoff rights among multiple agreements financial physical electronic absence mster netting agreement transacting municipals esp international trader education electronic trading agreements passwords esp unknown legal mark taylor  robert bruce na enron enron mary cook hou ect ect brent hendry enron development enron development sara shackleton hou ect ect cc subject mark haedicke asked submit list top ten legal risks please let know anything think included list,0
task assignment task priority task due task start date,0
received smtpin bryant webtv net storefull iap bryant webtv net wtv smtp sun apr pdt received smtpin bryant webtv net webtv postfix sws id b ad sun apr pdt delivered efitts webtv net received hotmail com oe law hotmail com smtpin bryant webtv net webtv postfix sws esmtp id ea b efitts webtv net sun apr pdt received mail pickup service hotmail com microsoft smtpsvc sun apr x originating ip david self davidwself hotmail com big ed efitts webtv net larry miller larry miller halliburton com leon daniel eldcell hotmail com brian pellesier smc aol com subject fw usa freezed moment date sun apr mime version x mailer msn explorer content type multipart mixed boundary nextpart c c b message id oe dqajy kjsfsxf hotmail com x originalarrivaltime apr utc filetime bee c c original message michael rodrigues sent saturday april pm goodfellas hotmail com subject usa freezed moment one fine morning every thing going smooth usual suddenly motors screeched sudden brake every one city believe happened america new york scene going hectic people cried shame many blaming former president mr bill clinton hillary stood staring darling husband clinton came crowd said words innocent really dramatic say man behind cases slowly feel loosing confidence curious know happened liberty jpg liberty jpg,0
tried call reach think need discuss contracts find money assuming great news forward oxley make aware something coming  sent blackberry wireless handheld,0
isabel please confirm central morning ge rep office sign docs documents final approval ge counsel believe kent available review documents today obviously cannot present revised documents commercial representative ge without knowing lawyer signed documents except extent changes obviously minor kay parker isabel isabel parker freshfields com kent shoemaker e mail kent shoemaker ae ge com cc gregory f lang e mail gregorylang paulhastings com rick vicens e mail rvicens deltapower com john tisdale e mail jtisdale arclightcapital com amy weed e mail aweed jhancock com john anderson e mail jcsanderson jhancock com burke ted tdb ted burke freshfields com kay mann e mail kay mann enron com carolyn campbell e mail ccampbell kslaw com subject pegasus ge documents e mail confidential may well also legally privileged received error notice status please notify us immediately reply e mail delete message system please copy use purposes disclose contents person could breach confidence thank co operation please contact helpdesk ext email ithelp freshfields com need assistance attach clean blacklined copies following ge consent agreement b ge opinion c ge letter agreement ge receipt funds letter would grateful confirmation documents final form regards isabel compare doc ny doc ny doc compare doc compare doc ny doc compare doc ny doc,0
timeline ena accounting group forwarded sally beck hou ect  darin talley enron pm mark frank hou ect ect thomas myers hou ect ect georgeanne hodges hou ect ect jim coffey hou ect ect mary lynne ruffer hou ect ect susan helton hou ect ect jeff smith hou ect ect faith killen hou ect ect michael galvan hou ect ect cheryl dawes cal ect ect jody pierce hou ect ect angeles beltri hou ect ect hope vargas hou ect ect sally beck hou ect ect pam becton hou ect ect lisa b cousino hou ect ect laura e scott cal ect ect laura e scott cal ect ect todd warwick hou ect ect troy klussmann hou ect ect jim pond corp enron enron sarah brown hou ect ect stephen thatcher corp enron enron karry kendall hou ect ect melissa graves hou ect ect yvette miroballi hou ect ect cc subject plan timeline please note earnings headcount templates due consolidations monday october nd attached latest timeline please submit templates trey hardy several guidelines allocation calculations e g sent received corp enw therefore recommend use guidelines avoid delays monday please forward anyone participating plan process call questions x thank dt,0
sent feelers good book look around desk etc jim original message robert carrie sent monday august steffes james subject gas history hi jim lot visitors jennifer tour familiar enron even less familiar history started gas commodity industry given expertise knowledge natural gas hoping would able recommend article book spend minutes jennifer help us better understand history natural gas industry problems inefficiencies exited bring deregulating industry gas became commodity help would greatly appreciated thank carrie rob rt manager enron corporate marketing  carrie robert enron com,0
molly stinson gibner best person interview mark vince molly magee enron enronxgate vince j kaminski hou ect ect cc shirley crenshaw hou ect ect subject fw mark boland cv vince tony vasut another recruiter bringing mark boland series interviews asked chance someone group would able interview resume attached also send list deals separate cover shirley told next several weeks unavailable would please suggest someone else group might able interview mark thanks always molly original message vasut tony sent tuesday march magee molly subject fw mark boland cv molly mark resume discussed please let know anyone research preferably vince available meet w either thanks tony original message port david sent monday march vasut tony subject fw mark boland cv original message mark boland seb se enron mailto imceanotes mark eboland seb ese enron enron com sent monday march port david subject mark boland cv summarize situation charge structuring equity linked ir fx commodity linked bonds investments one northern europe leading banks years old married lisa swedish years structured derivatives business capital markets solid wall street foundation bankers trust overseas senior level sales structuring managing deals conception completion  boland doc  thanks regards mark  mark boland seb merchant banking stockholm sweden  telephone cell  e mail seb skandinaviska enskilda banken may contain privileged confidential information intended named recipient intended recipient please notify us immediately reply e mail delete e mail system destroy copy hereof  boland doc,0
request completed resources requested either completed rejected view details request clicking http itcapps corp enron com srrs auth emaillink asp id page myreq,0
