email,category
attached review materials december ercot board meeting best regards shari heino ercot ag doc bd doc bd doc bod responsibilities doc fee increase intervenors doc pip master list xls protocols supplental puct filing doc rug results doc,0
please plan attend meeting regarding midtex room monday feb pm discussing nominating procedures hpl midtex interconnects questions please let know aimee,0
please plan attend meeting regarding capacity eol meeting take place friday nov eb,0
 rough pass epc draw schedule attached excel unit plants assumes two week spacing start based normal simple cycle deal need major lm payments front front end weighted curve go ahead generate front ended curve config depends really extract westlb deal pay grade know lofty things data based electricities installation schedule nepco working see compress actual time field part reducing project anticipated cost might better mike coleman bruce work magic vast experience would challenged derided real cost engineer looks least add hope sort match hainan experience three lm bruce,0
thanks help sara original message leh ted ted leh gs com enron sent wednesday november redmond colleen hardt barbara elia steve adrien daniel vince robin shackleton sara peyer sibyl hickerson gary subject thank one making fed wire deadline seconds late parent teacher conference great driving performance bob litterman yesterday carpool driver marriage still tact another day another enron adventure thanks,0
start date hourahead hour ancillary schedules awarded variances detected log messages parsing file portland westdesk california scheduling iso final schedules txt,0
kevin friday th look dinner may go back thai pepper murli nagwani enron broadband services office cell,0
mark busy shall skip vince mark ruane pm vince j kaminski hou ect ect cc subject real options e p course yes least jonalan page swing going shop mark vince j kaminski pm mark ruane hou ect ect cc subject real options e p course mark u want send anybody conference vince forwarded vince j kaminski hou ect pm larry chorn lgc roce inc com pm vince j kaminski hou ect ect cc subject real options e p course vince requested mailed brochure upcoming course houston following mailing identify remaining attendees session wanted make sure overlook anyone enron dropping email see anyone mind attendee best regards larry chorn  www realoptions software com,0
sure take vacation one holiday original message white stacey w sent friday february hennessy sonia subject timecard reminder mine original message hennessy sonia sent friday february allen thresa botello rose brown lisa cashion jim cason sharen chapman tom confer mark dahlke andrea denton rhonda l durham kim estrada israel evans casey grace rebecca harmon kayla hennessy sonia indelicato kimberly jacobson michael lew elsie lewis jon paul mansfield marci metoyer evelyn minnis sabrina murphy melissa piwetz stephanie reeves leslie robinson rhonda smith katina stevens martha thompson kerri white stacey w williams gwendolyn subject timecard reminder reminder timecards need submitted later pm today friday please remember document holiday january st martin luther king day company observed holiday also forget document vacation discretionary holiday taken thanks sonia hennessy enron networks phone fax location eb g sonia hennessy enron com,0
real product need larry may price spread options mike,0
