email,category
call questions comments georganne reviewed model assumptions service agrees computation addition asked volumes associated revenues enhanced model calculate volumes associated revenues forwarded bob shults hou ect pm  georgeanne hodges melissa white hou ect ect evelyn aucoin hou ect ect scott earnest hou ect ect laura e scott cal ect ect beth apollo lon ect ect scott mills hou ect ect kristin albrecht hou ect ect cc wanda curry hou ect ect bob shults hou ect ect jan johnson gpgfin enron enron gary peng gpgfin enron enron mary lynne ruffer hou ect ect faith killen hou ect ect troy klussmann hou ect ect subject eol revenues believe troy klussman contacted many get process rolling wanted reiterate need get done quickly possible questions eol revenues volumes really starting roll troy continue follow ena front checking london global liquids please call us questions attached file created bob shults shows revenues product use reasonableness check bob provide detail need  forwarded georgeanne hodges hou ect  georgeanne hodges jason barra lon ect ect cc bob shults hou ect ect donnah blake lon ect ect beth apollo lon ect ect subject eol revenues jason looking way extract enron line revenues sales volumes regular upstream invoicing system presumably feeds sap first quarter thereafter enron corp seriously contemplating disclosing press releases eol volumes revenues separate traditional volumes revenues need able get numbers regular accounting records numbers eol team calculates systems financial system used verify accounting numbers extracted correctly currently ena eol trade system feeds sitara deal capture passes eol deal number sitara assigns deal number passes numbers feeds settlement logistics system unify unify currently feeds general ledger set book based upon eol tag designing sap design meantime query unify extract portion unify revenues volumes eol book reclass hyperion separate eol revenues traditional revenues currently using numbers provided bob shults verify everything working correctly finding valid timing differences due assumptions bob making unfortunately products traded traded eol feed settlement systems like unify rather invoiced manually identify way accurately capture numbers well also reclassified hyperion project pretty short fuse much outside interest eol thus great need able accurately calculate sales revenues sales volumes please call questions keep updated progress jason barra  georgeanne hodges hou ect ect cc bob shults hou ect ect donnah blake lon ect ect subject eol revenues hi georgeanne donnah mentioned bob shults statistical information required london eol transactions require supporting documentation back would able send reports let know information looking able ask around relevant people see dig thanks jason,0
pcappers nyiso com writes nyiso tech exchange discussion list nyiso reserving hours beginning november real time market well following hours per eca b verify prices pjm hq oh ne hours beginning november day ahead market  reserved verify prices,0
sally asked forward detail killed eol transactions emphasized importance stressing customers deal transacted via enrononline binding legal transaction continued see deals occur summary total killed transactions since inception majority aquila koch internal trades obviously ones concern us transactions third parties due claimed web latency transactions appearing customer summary report important stress commercial team way get trade offsetting trade legal dept prepare termination agreement please feel free pass name respective groups point contact work legal case terminated deal feel free call questions x sheri,0
x,0
hi sara due respect sara constructive suggestion us anna view agree causing unnecessary confusion call negotiate provisions contract negotiating without knowledge makes look disorganized beleive undermines position negotiating terms practical matter extrmemly difficult negotiate contract administratively organize execution sure whether someone else taking steps especially outside counsel aware asked negotiate agreement case enron credit inc update status sat conference call friday let least could call first update try include call equally important sure intent undermining morale constantly kept updated sometimes hourly basis status going administrative legal tasks call outside counsel circumstances comes across vote confidence work efforts baffling think worked hard accomplished tremendous amount respect brokerage agreement project negotiated agreements great deal thoughtfulness skill gone beyond even determine applicable law one else aware moreover friday without intending undermined morale telling administrative tasks needed done said hope know agreement become executed sign sara obvious know perhaps better anyone else administrative tasks need accomplished open kind brokerage account even figured administrative tasks beyond one else aware example case ancillary nasdaq agreements one else aware completed proven already execute administrative tasks expedited manner want comments taken spirit given mean well working toward common goal everyone learn anyone look forward talking let frantic nature work make one feel efforts valued cheryl nelson senior counsel eb ,0
greg thanks really lighting last night best guy years bad fun get know look forward working together vance p restaurant list wife looking expedite finding houston babysitter,0
dave called skew understand asking could dave come see dutch taken care properly thank much john,0
dear michael dvd player time start building dvd collection take advantage great savings new releases pre orders fully loaded dvds box sets bargain dvds right buy com new releases http enews buy com cgi bin flo ee e dwlk bp bbqk fast furious buy com price info new release click http enews buy com cgi bin flo ee e dwlk bp bedy aq tron th anniversary buy com price click details new title http enews buy com cgi bin flo ee e dwlk bp bedz ar american pie unrated collector edition buy com price click learn new dvd http enews buy com cgi bin flo ee e dwlk bp beda ay h five star collection buy com price click info new title http enews buy com cgi bin flo ee e dwlk bp bedb az pre orders http enews buy com cgi bin flo ee e dwlk bp ban rock star buy com price click details pre order dvd http enews buy com cgi bin flo ee e dwlk bp bedc aa say word buy com price click details pre order http enews buy com cgi bin flo ee e dwlk bp bedd ab rat race buy com price click info pre order http enews buy com cgi bin flo ee e dwlk bp bede ac atlantis collections edition buy com price click info pre order http enews buy com cgi bin flo ee e dwlk bp bedf ad fully loaded dvd http enews buy com cgi bin flo ee e dwlk bp nn ac star wars episode phantom menace buy com price learn dvd clicking http enews buy com cgi bin flo ee e dwlk bp ip az fight club buy com price click find release http enews buy com cgi bin flo ee e dwlk bp bedg ae ultimate toy box buy com price info title click http enews buy com cgi bin flo ee e dwlk bp bedh af disney http enews buy com cgi bin flo ee e dwlk bp bedi ag rush hour buy com price click details release http enews buy com cgi bin flo ee e dwlk bp bedj ah infinifilm dvds http enews buy com cgi bin flo ee e dwlk bp bedk ai box sets http enews buy com cgi bin flo ee e dwlk bp bbqg ao buffy complete first season free shipping buy com price details boxed set click http enews buy com cgi bin flo ee e dwlk bp bedl aj dvd television http enews buy com cgi bin flo ee e dwlk bp bbqh ap beverly hills cop collection buy com price click details pre order http enews buy com cgi bin flo ee e dwlk bp bedm ak twin peaks first season buy com price details dvd set click http enews buy com cgi bin flo ee e dwlk bp bedn al h season buy com price info boxed set click http enews buy com cgi bin flo ee e dwlk bp bedo bargains http enews buy com cgi bin flo ee e dwlk bp fwm au austin powers spy shagged buy com price info dvd click http enews buy com cgi bin flo ee e dwlk bp bedp laughs less national lampoons vacation buy com price info dvd click http enews buy com cgi bin flo ee e dwlk bp bedq ao excalibur buy com price click info title http enews buy com cgi bin flo ee e dwlk bp bedr ap dvds http enews buy com cgi bin flo ee e dwlk bp fwm au singles buy com price read dvd click http enews buy com cgi bin flo ee e dwlk bp beds aq always thank choosing buy com robert r price president buy com  visit buy com viking store great exclusives memory http enews buy com cgi bin flo ee e dwlk bp jx af  addition electronics buy com also offers top line computers best selling books videos software much check stores computers http enews buy com cgi bin flo ee e dwlk bp pb aq software http enews buy com cgi bin flo ee e dwlk bp rvu af electronics http enews buy com cgi bin flo ee e dwlk bp fwl wireless http enews buy com cgi bin flo ee e dwlk bp bii ac books http enews buy com cgi bin flo ee e dwlk bp fwq ay music http enews buy com cgi bin flo ee e dwlk bp fwp ax games http enews buy com cgi bin flo ee e dwlk bp ab video http enews buy com cgi bin flo ee e dwlk bp fwn av dvd http enews buy com cgi bin flo ee e dwlk bp ay clearance http enews buy com cgi bin flo ee e dwlk bp bic aw anytime help please use link customer support questions please reply buy com email address active mailbox click http enews buy com cgi bin flo ee e dwlk bp ph aw prices product availability subject change without notice unless noted prices include shipping applicable sales taxes product quantities limited list price refers manufacturer suggested retail price may different actual selling prices area please visit us buy com links information including latest pricing availability restrictions offer buy com internet superstore trademarks buy com inc buy com inc rights reserved respect privacy would rather receive email alerting buy com special offers product announcements news let us know clicking mailto unsubscribe entertainment enews buy com,0
steve fyi going discuss tomorrow welcome join us forwarded cindy olson corp enron pm gerry gibson  david oxley hou ect ect robert jones corp enron enron marla barnard enron communications enron communications elizabeth tilney hou ees ees gary p smith ots enron enron drew c lynch lon ect ect jon zagrodzky mckinsey com cindy olson corp enron enron cc beverly stephens corp enron enron norma yeverino hr corp enron enron sandy stone enron communications enron communications ruth ann brown hou ees ees carolyn perry ots enron enron rachael adams lon ect ect hilda bourgeois galloway corp enron enron kathy mcmahon enron communications enron communications subject partnerhsip peer group meeting hi folks friendly reminder regarding partnership peer group follow meeting take place december st exec dining room next steps agreed last time met next steps dec meeting refer page document reviewed jon z take stab mapping current organizations would fit within structure commercial strategic professional technical support tracks begin build refine specify criteria role position one three tracks highlight document specific adjustments key potential business unit specific issues questions considered begin develop suggest evaluation prc criteria pages regards gerry g,0
thanks harry appreciate recognition eric harry bucalo pm eric bass hou ect ect cc subject congratulations eric bryan told got promoted associate congratulations harry b,0
